t-SNE 1,t-SNE 2,Cluster
51.579666,20.37429,0
51.142612,9.857565,0
47.32417,30.222122,0
47.483913,24.306723,0
58.219643,27.220472,0
62.71635,27.305384,0
39.430595,31.460865,0
53.396767,18.662151,0
53.88746,21.275003,0
58.286774,39.694263,0
56.55767,43.597782,0
62.906963,27.280882,0
50.059063,22.49957,0
49.893272,20.13523,0
47.387756,21.092535,0
62.517773,36.24531,0
40.81106,24.712437,0
47.762794,21.63817,0
30.958197,40.936497,0
53.35762,39.98349,0
54.173393,9.80808,0
53.264267,48.62164,0
44.94227,31.906519,0
49.492813,24.478025,0
60.3728,27.561981,0
53.737705,41.38558,0
43.430653,29.561079,0
55.536564,11.778787,0
52.587685,34.662193,0
51.83488,22.405514,0
50.19032,33.479168,0
53.530117,18.26855,0
46.4974,27.795853,0
51.203526,25.826244,0
53.20691,39.868404,0
57.818535,38.875355,0
47.070084,24.271915,0
39.9559,19.933958,0
55.48707,27.294413,0
48.77128,40.54363,0
45.165012,33.82778,0
53.35131,25.20951,0
47.12373,33.20018,0
46.055496,35.771904,0
57.837673,27.67995,0
51.19483,9.7226305,0
53.530453,18.298141,0
42.619682,31.841505,0
54.01535,40.08161,0
45.257557,45.69475,0
55.518776,33.465088,0
53.97476,35.731617,0
46.502792,11.001473,0
43.007812,36.033978,0
52.112053,34.970898,0
55.171883,24.326166,0
46.17664,31.131098,0
45.54391,42.990337,0
57.00563,31.690643,0
42.633884,34.914474,0
48.394615,25.761545,0
59.881348,30.931736,0
45.848583,32.58013,0
37.586803,39.704426,0
58.58136,39.9663,0
55.245056,36.128044,0
47.585133,19.015059,0
55.276283,34.18478,0
38.12147,25.109695,0
41.577366,36.707806,0
44.88364,18.243093,0
50.638477,31.984472,0
51.755653,27.282585,0
46.438477,31.091366,0
52.8125,36.411057,0
36.46596,15.104809,0
41.634327,35.749847,0
45.239655,18.365532,0
45.74106,37.53222,0
39.157383,15.889423,0
48.68739,19.231033,0
60.63252,24.022882,0
50.7328,14.873936,0
48.20527,37.611,0
45.28164,45.623016,0
55.46584,40.03449,0
54.713722,22.748188,0
50.736946,34.127934,0
56.15308,46.21897,0
43.73267,24.049847,0
51.005894,8.0084095,0
41.86384,34.87998,0
44.45519,30.53794,0
43.617817,40.155563,0
40.45699,46.04955,0
56.627434,21.177872,0
60.698467,23.422928,0
50.920155,26.352602,0
64.11351,23.412996,0
46.54238,26.736105,0
38.44716,42.440334,0
33.291477,28.481758,0
50.905354,28.297394,0
50.034096,16.398878,0
66.77277,27.22009,0
58.3975,39.840034,0
43.362682,22.204155,0
39.968643,28.066595,0
46.26289,44.019352,0
55.59699,34.495686,0
43.327244,22.24321,0
46.236115,37.41509,0
58.488934,31.704119,0
40.97857,41.441147,0
61.05532,19.24619,0
62.327236,32.862995,0
47.50658,29.297588,0
23.34211,42.901493,0
56.24879,28.0487,0
43.33326,29.445185,0
58.161026,29.477655,0
56.513012,27.792019,0
56.480366,19.119686,0
62.608734,32.85384,0
41.455826,38.56353,0
39.58533,47.699074,0
53.4069,32.72942,0
61.319763,35.08085,0
43.11161,29.30443,0
59.113052,36.966568,0
46.544052,26.48159,0
55.327816,28.237938,0
48.992786,30.494461,0
45.49831,42.865944,0
47.744514,24.92534,0
47.16215,41.458305,0
48.75481,47.726273,0
53.173023,20.313498,0
62.310177,29.649595,0
60.810627,29.006851,0
48.23839,27.490396,0
41.371407,40.602425,0
49.656284,21.023571,0
45.6731,42.197147,0
47.38253,26.634413,0
57.017887,43.25243,0
38.75497,23.273067,0
64.19305,23.099617,0
42.61305,42.615265,0
61.012436,26.898838,0
36.034145,49.23176,0
38.32099,36.401344,0
42.34975,29.0036,0
60.511494,28.269102,0
61.78498,33.1832,0
56.708267,43.831436,0
48.440533,31.983923,0
49.95659,17.789278,0
53.88538,35.67476,0
41.53552,22.126667,0
57.18386,22.165577,0
56.6049,17.762648,0
42.652355,14.610447,0
50.186974,32.702354,0
53.239983,40.06728,0
36.75444,37.82586,0
53.267963,28.387302,0
51.222847,29.479546,0
54.79568,24.144436,0
60.55931,19.400272,0
48.66303,29.151089,0
57.18397,39.178257,0
43.954372,48.862263,0
53.665237,36.685112,0
33.223152,27.90577,0
50.06914,17.71234,0
55.344723,33.46129,0
46.854965,40.171295,0
54.200966,21.675528,0
35.813408,40.332485,0
55.180878,30.513596,0
48.050728,43.29019,0
50.74548,14.072328,0
26.672346,33.000164,0
54.893147,47.263554,0
44.012066,38.39295,0
37.24457,33.714405,0
57.830215,39.339382,0
59.12434,25.376095,0
41.05716,32.1725,0
50.488266,47.756737,0
40.49592,20.857796,0
43.140938,23.90325,0
45.371586,32.44386,0
40.904198,32.77779,0
61.424023,25.004951,0
49.76663,28.700798,0
47.472324,28.613153,0
49.500355,16.909187,0
57.979263,40.74302,0
30.674625,33.720016,0
55.488037,33.57127,0
42.651783,42.015385,0
47.46739,43.608963,0
45.41834,32.419453,0
50.414154,30.291824,0
41.954784,7.38219,0
42.36293,43.842323,0
56.3961,22.943111,0
54.464375,32.972946,0
55.085854,40.465454,0
47.618565,34.053806,0
55.42338,26.111458,0
45.153126,12.912816,0
51.055786,38.920937,0
42.577766,46.315727,0
53.08155,39.703457,0
46.156387,26.080406,0
47.012043,49.09186,0
46.974503,28.37856,0
53.3768,36.3553,0
51.905235,31.343647,0
53.29428,21.556211,0
35.48716,43.442406,0
53.832375,31.343592,0
54.781853,24.548618,0
40.000134,47.949192,0
58.14552,29.510197,0
50.89964,28.213118,0
32.24172,44.29188,0
56.91871,36.97908,0
60.201313,27.353748,0
55.87476,42.517376,0
58.744804,18.254707,0
56.12016,20.364567,0
61.552185,40.481342,0
34.4445,27.903242,0
55.847916,30.34335,0
36.4248,46.819824,0
56.09276,20.375757,0
39.439274,31.491177,0
56.93468,17.539404,0
48.51516,14.902593,0
60.9751,19.329199,0
46.740505,33.869568,0
33.471256,29.042686,0
43.161175,42.25628,0
44.034008,27.679552,0
46.027534,23.636717,0
36.828983,42.5998,0
42.90263,37.58179,0
45.765926,32.38759,0
38.549767,24.947697,0
50.373997,47.92116,0
47.30918,34.339497,0
50.402798,22.513968,0
42.740036,30.753134,0
44.24318,47.635944,0
64.48768,23.093552,0
55.886726,39.27776,0
42.779408,31.858047,0
37.116123,35.21636,0
45.235973,40.188267,0
58.368317,39.66945,0
40.98151,32.209797,0
47.265285,36.69911,0
55.23674,30.570532,0
51.120956,29.36437,0
61.644344,25.019732,0
58.89547,25.297314,0
56.216057,36.71754,0
40.41526,45.881405,0
47.46575,29.341682,0
50.47554,9.718042,0
60.74544,47.322105,0
63.40866,30.515919,0
39.58301,51.5219,0
59.002068,25.402372,0
46.386024,31.138327,0
42.524242,33.48087,0
26.682095,47.242638,0
53.647156,19.419024,0
56.646828,17.511946,0
49.98378,35.201607,0
48.662148,22.508665,0
47.88091,33.95028,0
48.005913,37.923943,0
60.812397,29.096884,0
42.380894,30.806372,0
53.481766,33.857758,0
55.923958,38.643944,0
48.32526,27.189777,0
42.60038,20.028242,0
38.902687,28.773987,0
57.360287,22.043121,0
52.797634,26.185656,0
39.496754,19.59043,0
43.021866,34.913166,0
35.431637,39.61848,0
53.01156,39.60918,0
62.20573,22.005945,0
49.223248,39.127213,0
49.684242,28.652613,0
40.64409,40.324593,0
43.330723,25.389174,0
60.18564,41.159718,0
56.193577,46.131718,0
38.47516,14.892151,0
42.574005,46.441765,0
40.670498,23.841452,0
49.80833,35.55134,0
59.511143,37.8146,0
38.0184,30.657476,0
46.6111,24.102808,0
46.51575,21.414589,0
43.28653,42.18367,0
47.33155,20.679903,0
50.882328,26.580347,0
56.626728,35.812183,0
53.755165,36.84868,0
47.82909,45.22822,0
37.562984,43.32204,0
56.765717,35.51381,0
47.11639,32.388653,0
40.514297,40.269196,0
47.782368,37.809208,0
63.34211,30.450974,0
33.3927,28.970892,0
43.25087,39.33663,0
57.25486,27.56941,0
59.433117,16.156754,0
48.41155,33.478153,0
48.499176,14.917369,0
47.21793,36.579224,0
42.13552,23.81259,0
64.03614,24.287947,0
43.321064,29.595541,0
58.112854,23.036547,0
53.284767,37.87539,0
41.280983,32.179253,0
51.95625,22.284077,0
39.213882,30.51557,0
56.009872,21.823286,0
38.77746,9.174831,0
43.79068,37.2614,0
52.643253,30.29744,0
45.389454,18.141273,0
56.241837,23.385386,0
48.87349,47.1022,0
63.31493,30.39774,0
56.12688,46.247128,0
43.916294,27.088036,0
51.606724,43.004196,0
53.595688,27.98537,0
48.364132,40.278305,0
54.93313,47.295795,0
51.688362,22.51164,0
49.50524,24.58663,0
55.847027,39.437878,0
53.49896,28.448206,0
48.397816,25.384602,0
51.549473,34.99983,0
43.36719,43.608185,0
61.209957,16.784267,0
47.377502,30.376413,0
55.163975,37.71243,0
49.72195,28.677143,0
62.73842,27.279413,0
47.39353,13.790558,0
45.618587,23.318018,0
43.900173,45.200394,0
53.223515,41.735756,0
48.97116,30.465857,0
54.089256,46.633118,0
37.718235,23.341267,0
57.163303,32.030067,0
61.63225,41.665115,0
41.6995,50.18463,0
58.12807,23.097406,0
35.035576,32.06546,0
56.43766,27.782665,0
32.009254,27.333588,0
41.480698,36.07996,0
35.892498,49.125423,0
51.98564,31.451385,0
31.826668,27.327858,0
41.420834,40.648315,0
44.703262,40.42285,0
53.489925,32.758057,0
57.195225,15.013497,0
48.485275,23.33165,0
61.267902,34.80204,0
44.32124,48.51005,0
58.192966,29.45699,0
37.914772,25.060408,0
55.88746,42.474945,0
59.07401,25.441927,0
31.766466,29.627968,0
59.64658,43.70282,0
53.244667,48.626827,0
48.592167,31.972141,0
53.95417,27.90709,0
60.534428,30.923424,0
61.595963,25.035084,0
55.989586,23.502457,0
61.255783,43.011517,0
47.442627,13.249248,0
36.132256,49.225178,0
31.208323,36.36229,0
52.932957,26.441763,0
56.111736,46.223965,0
59.39878,44.107742,0
55.453953,42.77409,0
55.21034,37.83908,0
46.62036,35.8413,0
59.197815,18.189962,0
44.413345,33.998158,0
51.065456,24.839478,0
64.046295,24.363117,0
46.993176,22.56782,0
44.647808,36.23961,0
51.1511,12.260135,0
50.14444,16.265448,0
55.480053,36.316154,0
50.775333,36.023727,0
39.930878,30.213493,0
57.750004,32.755848,0
63.346893,21.986944,0
47.249367,32.374813,0
36.680725,35.199665,0
54.19992,29.62713,0
54.54776,21.386961,0
58.34792,31.61927,0
48.30413,33.707706,0
54.58749,14.004876,0
37.96444,25.00735,0
44.43428,31.099054,0
59.092117,17.940247,0
46.612045,41.607582,0
63.271244,21.808065,0
44.66396,20.244492,0
37.735817,35.675327,0
52.21946,17.19717,0
58.192753,19.94138,0
54.671,18.860674,0
47.2914,46.397682,0
44.0698,32.91218,0
48.434208,39.25121,0
47.237965,36.590866,0
53.642853,41.51938,0
62.430668,36.2433,0
55.693928,42.713947,0
44.587936,33.98665,0
44.23197,48.62579,0
59.357754,19.856058,0
50.14165,26.03662,0
42.110004,28.74465,0
57.442993,29.638746,0
38.51705,42.71855,0
18.7168,14.789603,0
22.532448,36.965233,0
28.622616,41.56727,0
25.823256,34.339336,0
38.411114,37.06467,0
32.94617,18.020666,0
29.032877,-0.39674178,0
22.345953,29.588957,0
35.717686,21.686192,0
24.430214,11.5538845,0
30.717743,34.66109,0
29.311108,23.736582,0
38.656677,2.8563762,0
21.872856,21.807346,0
17.081293,24.277697,0
17.627201,34.977272,0
34.41688,23.811056,0
34.850494,29.31519,0
35.51118,22.55704,0
30.945698,12.56538,0
27.120983,38.170406,0
13.028857,29.207157,0
31.616144,4.512612,0
28.49213,11.390851,0
26.875612,22.030855,0
38.74689,7.515487,0
40.063324,46.616856,0
32.314133,25.967813,0
34.306034,10.555982,0
31.995518,16.732288,0
36.93393,23.452576,0
10.550492,29.546871,0
40.024155,-8.854925,0
30.477272,10.789188,0
43.33853,12.871354,0
33.990227,13.40132,0
27.310314,15.801984,0
31.084238,23.051544,0
33.652534,39.445545,0
32.751427,18.193966,0
32.43896,2.255642,0
29.739634,15.890902,0
35.041008,31.885185,0
14.695396,24.420502,0
29.176407,21.079739,0
15.129126,27.105743,0
27.068386,19.080538,0
19.552483,33.641876,0
36.53148,30.959738,0
41.008984,12.839707,0
16.326925,26.208471,0
30.34425,19.2295,0
18.054361,39.193302,0
22.341106,29.422668,0
33.60044,24.943523,0
24.445887,27.85046,0
32.33439,30.531033,0
27.516098,34.390625,0
24.243723,15.204983,0
37.47876,20.496605,0
25.864277,20.186077,0
32.582695,24.881329,0
31.369877,12.855563,0
16.147701,29.69494,0
17.56284,28.499851,0
21.88377,23.205181,0
27.581093,4.30087,0
43.85666,6.532333,0
27.741488,12.208226,0
32.248756,5.418059,0
19.484615,33.130116,0
31.683653,27.544798,0
19.445955,35.806484,0
29.000952,25.521313,0
30.697481,27.602623,0
25.806852,21.08253,0
35.216705,16.58018,0
20.750057,9.610453,0
43.129227,40.038685,0
54.41092,30.532524,0
30.339764,14.016854,0
13.144168,19.704134,0
35.36648,33.307228,0
31.430487,19.924528,0
32.905968,20.851906,0
35.31102,27.085155,0
39.390938,27.385876,0
47.054695,8.779332,0
26.309149,9.657728,0
37.074585,19.428734,0
27.002407,21.790083,0
49.242546,9.349896,0
33.35637,23.148657,0
24.586807,36.687412,0
20.128069,36.42095,0
26.883953,26.336475,0
24.998962,30.875006,0
31.76735,24.50244,0
29.744781,46.54749,0
35.006115,4.7010617,0
24.18014,36.20014,0
28.524641,26.748913,0
41.054493,4.7640963,0
32.499302,42.29466,0
17.800013,36.186466,0
21.17082,21.004768,0
20.26025,22.396269,0
14.556911,32.671356,0
33.27296,22.708752,0
37.964752,28.313229,0
36.447346,16.456293,0
41.019688,21.75941,0
24.260376,15.413509,0
30.555384,43.923717,0
32.993805,19.311014,0
19.26816,39.378216,0
35.76675,21.457615,0
23.405317,26.121147,0
31.529943,40.65051,0
15.226258,29.878572,0
27.957306,27.785421,0
35.24597,25.77688,0
37.303604,18.060421,0
31.067991,17.768463,0
38.608196,28.910826,0
45.521507,13.895251,0
31.336369,40.63705,0
31.287119,19.155365,0
26.678198,17.45077,0
46.867146,33.658276,0
35.975662,27.966532,0
28.85785,26.727371,0
30.52196,17.996185,0
30.568373,14.420217,0
17.646166,34.97066,0
32.51076,38.122208,0
28.68419,32.1477,0
37.66924,19.530563,0
30.524649,42.35813,0
30.447985,37.49905,0
16.654352,37.258995,0
35.61592,26.296135,0
29.900162,33.52122,0
17.164719,10.467948,0
30.678577,19.294523,0
19.926355,12.983429,0
35.04526,13.194892,0
39.1399,26.450068,0
29.187494,28.618479,0
31.17875,13.3404255,0
22.58565,20.784275,0
27.558249,25.21324,0
32.42223,-2.6728861,0
40.996086,4.9974117,0
51.327133,12.690366,0
39.36132,27.328617,0
18.973194,29.640057,0
15.626605,15.293472,0
27.211372,41.10951,0
39.560654,2.2034976,0
28.908491,22.30056,0
20.775434,27.601782,0
44.822712,22.134073,0
31.351337,19.929325,0
23.100388,33.98752,0
35.49993,13.232559,0
35.379005,31.328367,0
39.093994,32.565987,0
28.851242,36.74757,0
42.61636,24.611477,0
25.671356,18.50217,0
41.105602,12.704856,0
26.429472,17.327347,0
20.196259,26.633707,0
36.12649,5.075929,0
27.63856,17.4815,0
24.579622,32.34539,0
30.426508,29.9081,0
29.117386,29.450724,0
17.721617,38.49847,0
17.955238,13.679029,0
40.626156,20.658083,0
16.019556,20.36855,0
27.25409,37.376713,0
34.32599,8.711143,0
35.229836,11.649261,0
30.707918,27.433952,0
19.842365,24.346382,0
42.474094,8.285216,0
12.107273,29.973291,0
23.628386,42.516922,0
20.271788,24.730072,0
14.491648,26.757076,0
30.441822,6.9649205,0
22.310797,15.155069,0
31.25278,21.606552,0
20.495836,19.465546,0
29.008707,31.647366,0
22.967556,31.904463,0
50.540825,32.376934,0
30.892845,23.337017,0
33.812622,37.6787,0
29.585178,13.569666,0
29.54045,15.888013,0
45.36419,-9.431563,0
47.355656,11.215536,0
15.423482,33.664494,0
20.885258,30.955158,0
21.30092,23.41194,0
38.820683,12.627562,0
53.445885,10.831922,0
24.686533,35.36628,0
38.716686,12.5813265,0
5.016604,24.608812,0
39.535522,35.275105,0
23.963646,20.005045,0
34.023106,4.863755,0
4.0948462,24.305214,0
30.709124,34.84944,0
27.455046,14.579855,0
37.71313,15.081906,0
35.418907,21.985456,0
32.081192,16.600172,0
36.208298,6.050255,0
35.095146,17.626411,0
28.44903,2.6925457,0
37.205517,15.802367,0
27.435934,32.78903,0
34.544178,8.546844,0
22.225058,17.984653,0
24.494495,37.48927,0
20.788912,11.993427,0
52.265575,16.03307,0
25.004078,23.067432,0
36.10408,5.6015935,0
25.699554,15.579973,0
22.534014,25.790846,0
17.136969,19.847685,0
18.685572,25.3534,0
24.156477,35.80867,0
23.069092,28.016369,0
41.89323,-5.3047566,0
27.87851,38.243637,0
28.700644,11.791264,0
16.50716,30.292938,0
30.579247,44.00936,0
22.799477,19.6203,0
44.004333,14.723762,0
36.95947,8.714313,0
43.136852,17.899649,0
19.641005,28.76184,0
27.209005,13.739554,0
56.077156,9.669443,0
16.991318,22.000261,0
16.231398,16.66981,0
27.105425,35.800137,0
35.72372,0.68376386,0
35.24361,4.1790504,0
32.94767,13.166074,0
31.754118,27.578222,0
13.752666,24.555906,0
20.532324,16.485983,0
40.045692,14.062344,0
20.537807,19.382475,0
25.952923,18.789078,0
22.535984,36.99499,0
18.204355,12.267445,0
55.136517,20.583504,0
16.334034,13.515303,0
42.437805,-3.2776272,0
23.005663,31.984118,0
15.73357,27.633692,0
48.32035,4.323095,0
38.90992,23.708233,0
5.647405,25.64463,0
20.876759,25.610554,0
29.201246,19.912703,0
46.11301,4.354215,0
25.643435,14.866653,0
27.006596,14.30532,0
30.008522,15.797728,0
21.444197,17.646093,0
33.58605,33.306057,0
6.8022985,-4.598068,0
38.518166,5.5109015,0
22.383707,29.762487,0
41.364864,18.419085,0
47.82864,11.927203,0
29.234215,27.529076,0
33.363503,33.564,0
29.50995,21.682905,0
19.276262,39.370754,0
39.254166,19.232246,0
32.683697,22.828592,0
22.392176,28.710602,0
29.592129,8.076437,0
42.382862,27.014643,0
26.833942,32.87236,0
25.811907,27.934242,0
42.718853,-4.671629,0
20.714327,31.328686,0
24.872208,38.829235,0
5.7373157,23.633816,0
31.391539,32.095585,0
20.588825,36.732773,0
16.30304,16.691935,0
26.55859,33.970787,0
35.729675,19.485483,0
44.564083,23.30445,0
22.391842,28.01204,0
20.429296,13.855229,0
23.830015,20.925055,0
29.100063,35.663494,0
25.640097,32.04647,0
40.86275,27.586273,0
34.922367,29.273228,0
33.537487,-6.6156325,0
22.580797,31.84061,0
14.239634,20.402319,0
25.319393,27.30287,0
21.77223,38.7053,0
26.586407,23.509079,0
33.089394,17.804268,0
40.387127,14.4878645,0
18.626648,29.108612,0
32.761757,30.565767,0
30.35695,29.848434,0
25.225784,12.120067,0
18.318401,26.022484,0
38.67379,2.6802692,0
31.765848,32.21633,0
46.607895,21.441774,0
26.688038,33.963245,0
35.357613,33.160305,0
23.105198,14.136909,0
28.69498,30.673841,0
24.517962,36.79076,0
32.372852,18.407507,0
46.463127,9.130946,0
26.258036,22.04758,0
36.42309,12.735907,0
25.686739,32.06503,0
31.520866,15.737564,0
24.368025,28.88811,0
47.187393,10.990146,0
18.642063,23.706564,0
54.46917,30.282957,0
26.026352,24.545128,0
37.470146,6.9743485,0
25.714195,26.22905,0
30.78966,7.268492,0
31.155636,22.906498,0
20.867964,27.88552,0
12.756359,20.421553,0
44.821594,12.216837,0
28.802351,11.854953,0
30.551561,25.89731,0
25.69218,16.617468,0
20.273375,29.668669,0
22.438597,38.338238,0
36.571976,39.066647,0
41.952427,7.4231644,0
28.228975,41.591766,0
38.706364,9.101325,0
24.3136,27.171974,0
35.45743,26.350647,0
19.478508,17.523937,0
25.081667,17.068518,0
53.146656,10.417541,0
25.150522,36.32946,0
18.324186,31.67594,0
13.9444065,34.817455,0
28.774231,26.033731,0
28.53133,14.917118,0
34.02317,21.428835,0
38.185165,17.34695,0
49.843056,9.690295,0
15.244762,17.923119,0
33.95302,19.693094,0
53.160046,10.436902,0
34.316395,5.175623,0
40.323784,3.967099,0
23.593618,18.076946,0
33.17403,25.507637,0
47.589176,11.432135,0
40.721214,20.595165,0
25.077345,35.003716,0
24.528374,24.08924,0
39.37424,25.133839,0
19.332834,14.102621,0
26.951828,37.728497,0
30.621885,40.77185,0
23.911268,24.558699,0
0.11953512,32.732773,0
31.654995,8.484547,0
17.744606,16.5763,0
22.568758,9.839695,0
23.8555,18.010414,0
31.938126,8.26226,0
21.19074,24.812576,0
26.171263,26.317062,0
43.513332,10.836917,0
31.68589,29.550674,0
22.850286,16.475567,0
32.685986,35.12784,0
38.78604,5.227601,0
18.01756,39.48333,0
16.730923,37.681145,0
43.133293,5.150976,0
36.224182,32.819077,0
14.685001,14.511297,0
34.916225,29.267267,0
35.45706,15.15989,0
35.614643,7.5361137,0
20.03992,12.150621,0
22.100643,8.448384,0
30.68265,33.902397,0
29.18983,16.227083,0
33.026142,27.69677,0
24.190868,29.559765,0
36.366848,12.783584,0
28.47383,31.465458,0
38.1787,11.164824,0
36.273598,5.0645657,0
26.806627,19.47559,0
13.870015,30.715136,0
38.88537,22.104713,0
18.90258,20.59336,0
27.668196,25.182745,0
25.52105,16.02707,0
26.349401,29.97198,0
21.607525,32.883022,0
22.422735,26.625286,0
33.688313,32.650078,0
20.353622,22.537125,0
26.493637,10.888001,0
14.010582,36.17432,0
32.130493,5.1329813,0
22.105728,34.19869,0
22.49416,41.95501,0
36.60143,10.133528,0
28.615614,34.688126,0
24.754505,30.907011,0
37.347507,25.740257,0
26.586813,23.50827,0
35.051704,19.569939,0
36.499893,24.160763,0
37.910267,14.859722,0
17.60338,38.341125,0
25.687151,24.365597,0
28.533226,11.993023,0
29.908478,28.795311,0
34.877033,4.721163,0
38.602886,17.603102,0
13.45861,19.37498,0
26.65805,44.170467,0
28.317152,32.29884,0
33.024723,20.872372,0
37.84966,13.402962,0
10.546409,6.984483,0
41.190907,18.547935,0
20.748144,37.13069,0
39.128544,15.840011,0
14.654519,24.202557,0
29.818125,10.458607,0
13.969683,21.643887,0
49.863804,6.8718963,0
20.14584,31.78926,0
35.474056,7.814297,0
21.834768,34.38589,0
35.231377,24.294832,0
17.597157,25.041681,0
36.235355,15.112594,0
14.145443,11.571278,0
41.85371,26.376764,0
29.307375,10.507585,0
24.074173,35.954666,0
14.675659,30.114563,0
15.35298,17.983076,0
29.550951,20.99843,0
56.32664,23.624384,0
40.60334,27.730228,0
49.7252,28.63079,0
48.798992,19.366095,0
38.894222,49.22885,0
50.06365,22.519289,0
43.4048,17.133629,0
40.49231,15.747508,0
59.38646,21.486479,0
33.000145,20.896309,0
48.472847,40.364754,0
52.54303,34.614536,0
60.574997,19.381052,0
32.513664,42.4671,0
48.00115,15.894342,0
47.716515,34.186127,0
52.87329,33.91424,0
36.053043,44.645004,0
48.37113,25.623959,0
47.157127,33.181988,0
55.029945,30.889427,0
34.542736,18.419598,0
53.254913,23.19374,0
33.503315,36.718002,0
39.251644,8.965895,0
42.199043,9.890889,0
51.064014,24.30343,0
47.43294,45.798145,0
56.572994,34.0382,0
39.24686,40.856354,0
47.55371,34.322407,0
37.12735,41.07425,0
42.35558,20.03794,0
58.526108,26.74209,0
28.878057,42.794075,0
38.004032,22.755697,0
60.838036,26.822136,0
42.479267,24.770163,0
47.216183,17.552843,0
45.610687,23.506777,0
42.125908,33.44945,0
40.901,47.803394,0
34.84532,46.00127,0
59.102093,18.19872,0
40.43168,34.71321,0
38.26796,13.566701,0
54.175922,29.57761,0
31.118694,44.289112,0
34.324017,26.66878,0
31.82304,27.753225,0
32.56596,42.329243,0
35.016647,38.238487,0
32.489845,34.732533,0
36.091843,44.58259,0
52.4589,35.706055,0
42.341614,30.850695,0
55.227497,24.439539,0
63.171898,18.233479,0
33.769455,21.369194,0
48.262085,40.631466,0
52.57185,30.23307,0
46.96436,22.607449,0
51.17652,25.929686,0
31.878975,21.527397,0
52.91018,27.524122,0
49.619743,27.44539,0
49.01533,34.966965,0
58.99964,33.093746,0
51.436016,40.510242,0
49.125088,21.234549,0
43.895386,15.044947,0
55.230972,42.760357,0
37.507416,21.962475,0
24.977924,38.851437,0
36.732998,36.755474,0
53.582737,19.515352,0
49.904934,43.363018,0
34.875874,29.35909,0
44.504047,20.34117,0
47.671505,38.15949,0
47.482063,13.284629,0
35.522175,23.070051,0
51.77134,34.950924,0
59.12084,25.444761,0
55.092224,35.42015,0
56.25592,22.201498,0
52.228054,36.291565,0
54.656116,23.238552,0
41.20694,37.938057,0
56.347008,22.47779,0
56.37148,19.092813,0
43.65303,43.692257,0
42.30282,29.053318,0
63.13427,19.433111,0
48.209557,46.753147,0
46.97039,31.835735,0
20.264624,26.602503,0
49.292034,32.63875,0
33.083366,30.558613,0
40.417645,30.17172,0
15.137969,27.170357,0
56.4705,26.298523,0
51.506775,32.965725,0
57.772564,27.602789,0
41.251778,29.264784,0
55.378414,28.311436,0
56.918262,17.483553,0
49.209637,26.562107,0
36.7162,36.40867,0
58.32575,29.65397,0
36.75253,35.390663,0
47.581295,24.632092,0
62.896114,27.271059,0
39.038715,40.366573,0
53.67416,26.702785,0
35.57111,15.049402,0
33.677746,40.564316,0
55.938828,39.442783,0
42.922394,8.265661,0
39.58866,51.56619,0
56.868317,17.482878,0
51.097515,26.228632,0
52.902184,13.303357,0
40.131683,43.958954,0
46.716316,41.478207,0
29.562641,17.573917,0
23.86102,24.585718,0
44.6178,48.748493,0
46.60245,16.086493,0
41.194427,20.273354,0
51.778187,20.362646,0
35.566494,45.44718,0
59.417477,33.109665,0
36.584362,16.557161,0
56.7798,23.74289,0
46.59737,41.649788,0
51.69341,33.01099,0
48.188496,46.78718,0
62.634598,29.888716,0
52.75588,26.125126,0
55.387836,30.54579,0
35.68017,31.294382,0
45.245712,18.36802,0
52.542595,26.218525,0
36.00726,6.857521,0
56.212536,33.758728,0
54.044712,35.105007,0
49.66375,22.864346,0
50.96273,24.302416,0
60.670982,23.582829,0
40.66854,23.742476,0
48.904457,14.173874,0
48.662605,23.470741,0
49.0708,20.924496,0
44.679283,20.225843,0
55.818558,39.43249,0
54.386314,13.964711,0
42.986378,8.250548,0
29.66421,21.93859,0
24.397028,37.34689,0
36.68651,32.24018,0
41.809,12.596672,0
51.996643,22.222473,0
48.611855,38.26439,0
55.703327,9.33371,0
33.681374,33.003895,0
50.44965,47.762947,0
43.762733,28.900217,0
24.279234,29.300339,0
51.592274,43.02076,0
40.542873,37.204273,0
38.823067,23.137743,0
52.847683,34.258152,0
54.716793,22.758734,0
48.899925,19.964336,0
41.085377,27.533932,0
50.51499,22.509323,0
53.291553,40.084644,0
48.052555,43.684357,0
55.43908,27.297052,0
41.136185,17.037811,0
63.92536,22.266928,0
55.297344,39.249485,0
35.13283,38.298946,0
42.33595,22.727001,0
46.388245,28.6078,0
44.70089,38.964176,0
31.163433,40.749386,0
53.717598,26.733845,0
60.709515,19.29202,0
50.46381,31.761637,0
42.24141,32.53677,0
37.94263,16.648888,0
39.75141,47.822063,0
58.11138,19.949675,0
53.68183,35.100548,0
52.68162,17.46901,0
55.86443,16.906815,0
48.963108,18.319738,0
45.994827,29.911573,0
41.551273,21.753372,0
41.701477,41.536133,0
52.953087,34.116314,0
52.15116,9.735368,0
44.222668,40.39868,0
53.087246,23.640516,0
45.832687,23.365164,0
39.072987,32.567135,0
38.54639,42.8659,0
44.15256,49.247833,0
47.38428,45.97515,0
46.160015,26.120325,0
33.053715,20.852907,0
49.740322,6.881495,0
51.33714,37.411858,0
51.815075,27.251604,0
35.40771,33.399376,0
48.436554,25.174404,0
59.44944,16.388199,0
42.855976,43.754932,0
34.951313,28.77171,0
47.85575,34.093365,0
