ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ACSPHACP100 CSND DHSKDH ECOAH37 ENO G6PDH2r GDPMANNDH GGGABAH GLUR GLXCL GTHPi HCO3E HPYRI HPYRRy HSK ACACT10 MAN6PI ME2 NDPK3 PGI PGL PHETHPTOX3 PPCK QUIDHy RECOAH17 RHACOAEP100 HMR_0180_copy2 3OADPCOAT,28,0.32769942,1.24672063,0.234719182597272,1.19707287528745
ACSPHAC121d6 APG3PAT160 ECOAH26 ECOAH8 ENO GDBTALDH GLYCK HSK MACACI MAN6PI ME2 METGL PGI PGL PGM PGMT PHAPC50 PPCK RECOAH15 RHACOAE120 TPI THRD_L NDP8,23,0.33031518,1.24020533,0.233989639834294,1.19667551817668
ACSPHAC120 ACSPHACP100 DHSKDH ENO FACOAL160 GLXCL GLYCLTDx HSK MACACI MAN6PI ME2 NDPK5 PAPSR PDH PDHa PGI PHAP2C80 PHAPC40 PPK50_B PRAMPC_copy1 RECOAH17 RHACOAEP100 RHACOAEP90 AACOAT ALATA_L,25,0.33163849,1.22543672,0.215680875883858,1.20468406713576
ACOAD7f ACSPHAC121 ASPSALy FBACS GLXCL GLYALDDr GLYCLTDx HACD14i HACD26i HSK ACACT13 ACACT12 MAN6PI MMTSAO NTPP9 PGI PGM PHAPC40 PHAPCT40 PPCK ALDD2x 3OADPCOAT,22,0.33061391,1.22165081,0.226022038818633,1.20197947133291
CSND CYTK1 ENO HMR_0180_copy1 FACOAL141 GGPTRCS GLXCL HACD32i HXAND ACACT10 MACACI MAN6PI NTPP11 PGI PGM PHAPCP70 PRMICI_copy1 PTRCTA RECOAH17 RECOAH3 RHACOAE141 SSALx THRA PRAMPC_copy2 GLUCYS_copy2 BPNT 3OXCOAT,27,0.33326172,1.1918119,0.164652964042795,1.22730948990126
ACSPHAC40 ASNN CSND DHSKDH ENO G6PDH2r GLUR GLXCL GLYALDDr HCO3E ILEDHr_1 MAN6PI NDPK3 PDHa PDHcr PGI PGM PGMT PPCK QUIDHy RECOAH3 RHACOAE70 THRA ALDD2y ACOAD25f 3OADPCOAT 3OXCOAT,27,0.33294732,1.18134371,0.179670495620749,1.22331053789831
CSND CYSTS CYTK1 ENO FACOAE100 GGGABAH GLYCK GPDDA4 HACD8i HSK ACACT10 MAN6PI PDHcr PGI PGM PHAPCT40 PPK2 PRMICI_copy1 RECOAH22 RECOAH3 RECOAH6 RHACOAE142 SERD_L TPI PRAMPC_copy2 ADK1,26,0.33359639,1.17376825,0.157544240811479,1.23222359007685
CSND CYSTS CYTK1 ENO FACOAE100 GGGABAH GLYCK GPDDA4 HACD8i HSK ACACT10 ACACT12 MAN6PI PDHcr PGI PGM PHAPCT40 PPK2 PRMICI_copy1 RECOAH22 RECOAH3 RECOAH6 RHACOAE142 SERD_L TPI PRAMPC_copy2 ADK1,27,0.33359639,1.17376825,0.157544240811479,1.23222359007685
DHORDfum ENO FBA GLXCL MAN6PI PGI PTRCTA RECOAH3 RHACOAE90 RHACOAEP40 THRA TRSARr ADD AKGDb_copy2 ACALD ADPT AKGDb_copy1 3OADPCOAT,18,0.33729531,1.15498314,0.154811076382888,1.23373290706894
ACSPHAC80 AMPN CYTK1 DHORDfum DLYSPYRAT ENO FBA GLXCL HACD8i LEUTA MAN6PI PGI RECOAH3 RHACOAE90 RHACOAEP40 THRA AKGDb_copy2 ACALD AKGDb_copy1 3OADPCOAT,20,0.33674993,1.15288428,0.159632134147734,1.23252032473667
ECOAH26 ENO GGGABAH GLXCL GPDDA4 HACD17i HACD32i MAN6PI PGI PPCK PPM RECOAH3 THRA AKGDb_copy2,14,0.33625494,1.15118964,0.218699240522682,1.21114608622492
ACSPHAC121d6 ASPT ECOAH26 FBACS GLYCK HSK MACACI MAN6PI ME2 PGI PGL PGM PGMT PHAP2C142 QUIDH R15BPK TPI ADNK1 3OXCOAT,19,0.33774828,1.14196005,0.158322819586232,1.23394958626573
APG3PAT160 APSR2 ENO GGGABAH GLYCK HACD22i HACD32i HACD3i HCO3E HIBDkt HSK ACACT9 ACACT12 MAN6PI MCITD METSOXR2 PGI PGL PGM PPCK RECOAH15 RECOAH6 RHACOAE70 TPI DMALRED NDP8 AKGDa BPNT 3OADPCOAT,29,0.33668732,1.13837281,0.174510403302387,1.22900429131872
ACSPHAC121d6 CSND CYTK1 ENO FALDM GGGABAH GGPTRCS GLYCK GTHS GTPDPK HACD11i ACACT12 MAN6PI METGL NTPP5 PGI PGMT RECOAH17 THRA TPI AKGDb_copy2 3OADPCOAT 3OXCOAT 4HBHYOX,24,0.33942778,1.10735834,0.149459746635941,1.2410816036984
ACSPHAC90 APG3PAT161 CSND CYTK1 ENO GGPTRCS GLYCK HACD20i HACD6i HACD8i MAN6PI MLTGY4pp NTPP11 OIVD2 PGI PHAPC70 PRPPS RECOAH17 RECOAH3 RHACOAE90 THRA TPI GLUCYS_copy2 AACOAT ADPT BPNT DABAAT2,27,0.33943342,1.10730106,0.15458775391062,1.23917604444668
ACSPHAC120 ENO G5SD_copy1 GGGABAH GLXCL GPDDA4 HACD32i MAN6PI OMPDC PDHcr PGI PHAPC40 PHAPC50 PPCK PPK PTRCTA RECOAH17 RECOAH3 SSALx THRA PRAMPC_copy2,21,0.32260001,1.10444112,0.245788678059867,1.21581171018302
ACS ANHMK ASPT DLMETR FALDM GART GND HACD8i HSK ICDHyr LEUTA LYSMO MACACI MAN6PI NMNDA PAPSR2 PCADYOX PGI PHAPC50 PHAPC90 PHAPCT40 PPA2 PPCK PPK2 PPS RECOAH17 RHACOAET60 VALDHr AGMDA ECOAH17,30,0.33754414,1.08531202,0.213420946961188,1.22156839577076
ASPSALy DHORDfum ECOAH27 FACOAL50i GLXCL GTHPi HACD3i HACD6i HACD8i HXPRT MACACI MAN6PI NTPP6 PDHcr PGI PHAP2C80 PPCK PPS ADPT BPNT DABAAT2,21,0.3369301,1.08334282,1,0.972511323142632
ACSPHAC120 DAAD ECOAH37 ENO FACOAL141 GGGABAH GLUR GLYCK GTPDPK HACD32i ACACT10 MACACI MAN6PI METGL PGI PGL PGM PHAPC50 PHAPCT40 PRMICI_copy1 RECOAH6 SERD_L THRA TPI AKGDb_copy2 4HBHYOX,26,0.34363928,1.06856766,0.149441443364682,1.24418636262628
ACOAD7f FACOAE90 GLYCK GTHS HACD26i HACD6i MACACI MAN6PI PGI PGM PPCK PPM RECOAH6 RHACOAE141 THRA TPI MAN1PT BPNT DABAAT2,19,0.3425054,1.06504178,0.165554294910387,1.23930392929025
ACOAD7f ACSPHAC141 ACSPHACP40 CYSTS DAAD DHMPTR DHORDfum DLMETR EDA GART GDPMANNDH GLUR HACD8i HSK ICDHyr MAN6PI MCITD PGI PGMT PHAPC90 PHAPCT40 PPCK PPS QUIDHy ALATRS 3OXCOAT,26,0.34669859,1.03835424,0.206089964196278,1.22591473995109
ACOAD7f ACSPHAC141 ACSPHACP40 CYSTS DAAD DHMPTR DHORDfum DLMETR EDA GART GDPMANNDH GLUR GLYCLTDx HACD8i HSK ICDHyr MAN6PI MCITD PGI PGMT PHAPC90 PHAPCT40 PPCK PPS QUIDHy ALATRS 3OXCOAT,27,0.34669859,1.03835424,0.206089964196278,1.22591473995109
ECOAH8 GART GDPMANNDH HACD22i HACD23i HCO3E HIBDkt HSK ICDHyr KAT1 ACACT10 LEUTA MACACI MAN6PI METGL PAPSR PGI PPCK PPS RHACOAE80 TRSARr HMR_0180_copy2 AGMDA 3OXCOAT,24,0.34738951,1.02831794,0.204505369203578,1.22755756245302
ASPT FACOAE80 GDBTALDH GLUR GLYCK HACD8i MAN1PT2 MAN6PI ME2 METGL NDPK5 NDPK6 OIVD2 PC PGI PHAPC70 PHETA1 PPCK PPS PRPPS RHACOAE90 TPI AACOAT PHET,24,0.34253397,1.00574138,1,0.982457922569434
ACOAD7f ECOAH28 FACOAE90 GGGABAH GLYCK GTHS GTPDPK HACD26i HACD6i LEUTA MACACI MAN6PI METSOXR1 NTP5 PGI PPCK PPM PPS RECOAH6 RHACOAE70 RHACOAET40 TPI ADPT BPNT DABAAT2,25,0.34320592,0.99575501,1,0.983795250197126
ACOAD7f ACS ACSPHAC141 CYSTS DAAD DHMPTR DLMETR ECOAH7 EDA ENO FACOAE100 GART GDPMANNDH GLUR HACD1i HACD22i HACD8i HSK ICDHyr MAN6PI PC PDHcr PGI PGM PGMT PHAP2C100 PPC AKGDb_copy2 ADK1 ALDD1,30,0.34740581,0.95503828,0.192740846792401,1.24232372507248
ACSPHAC60 ANHMK DHSKDH ECOAH26 ECOAH37 ECOAH8 GART GLUDy GLYCTO1 ICDHyr KAS15 MALS MAN6PI METSOXR1 NDPK1 NDPK5 NDPK6 NTPP5 ORPT PGI PHAPC50 PHAPCT40 PPA PPCK PPS RECOAH17 THRA URIH ACOAD25f DUTPDP,30,0.3521622,0.94781409,0.191562183562006,1.24135185845322
ACOAD4f ACSPHAC121d6 ECOAH37 ECOAH8 FACOAE60 HMR_0188 GART GGGABAH GTHS HACD1i HACD32i HACD3i HPYRI ICDHyr ILEDHr_1 ACACT9 MAN6PI NTPP6 PDHcr PGI PHAPC40 PPCK PPS RHACOAE142 RHACOAEP101 SFGTHi THRA AGMDA AKGDa BUP,30,0.35240232,0.94473356,0.191058532191275,1.24185803631752
ACSPHAC90 CSND CYSTS CYTK1 DHSKDH ECOAH8 ENO GART GLYCTO1 HACD3i HACD6i HSK ICDHyr MAN6PI PCADYOX PDHcr PGI PGM PHAP2C100 PHAPCT40 PPK50_B PRMICI_copy1 RECOAH3 RHACOAE120 SERD_L PHET,26,0.3550072,0.90813933,0.185027205082038,1.248042489715
ACS2 ACSPHAC90 CSND CYSTS CYTK1 DHSKDH ECOAH8 ENO GART GLYCTO1 HACD3i HACD6i HSK ICDHyr ACACT12 MAN6PI NTD7 PCADYOX PDHcr PGI PGM PHAP2C100 PHAPCT40 PPK50_B PRMICI_copy1 RECOAH3 RHACOAE120 RHACOAEP70 SERD_L PHET,30,0.3550072,0.90813933,0.185027205082038,1.248042489715
ACSPHAC90 CSND CYTK1 DHSKDH ECOAH26 ECOAH8 ENO GART GLYCTO1 GLYO1 HACD3i HSK ICDHyr LYSDC MAN6PI NTPP5 PALGSKT PDHcr PGI PGM PHAPC90 PHAPCT40 PRMICI_copy1 RECOAH3 ACOAD2f PHET,26,0.35573167,0.89759629,0.183272802221967,1.24985285374271
ACOAD7f ACSPHAC141 CYSTS DAAD DHMPTR DLMETR ECOAH7 EDA ENO FACOAE100 GART GDPMANNDH GLUR HACD1i HACD22i HACD8i HSK ICDHyr MAN6PI PC PDHcr PGI PGM PGMT PHAP2C100 PPC AKGDb_copy2 ADK1 ALDD1,29,0.35784274,0.89240088,0.182405517015659,1.24988980140822
ACOAD7f ANHMK APG3PAT161 DHSKDH ECOAH4 ENO FBP GART HACD32i HACD3i HSK ICDHyr MAN6PI ME2 METGL NADHPO ORPT PAPSR PC PGI PGL PGM PHAPCT40 RECOAH22 ADD AKGDb_copy2 AKGDb_copy1 BPNT HBCE,29,0.35857884,0.88174108,0.180620194989755,1.25173387959627
ACOAD7f ACSPHAC141 DAAD DHMPTR EDA ENO FACOAE100 GART GDPMANNDH GGGABAH GLUR GLYCLTDy HACD1i HACD8i HSK ICDHyr MACACI MAN6PI PDHcr PGI PGM PGMT PHAP2C100 PHAP2C120 PPC PRMICI_copy1 AKGDb_copy2 ADK1 ALDD1 DCTPD,30,0.35857884,0.88174108,0.180620194989755,1.25173387959627
CSND CYTK1 DHORDfum DHSKDH ENO GART HACD6i HXAND ICDHyr ACACT10 MACACI MAN6PI PGI PGM PHAPC50 PHAPCP70 PRMICI_copy1 RECOAH3 RHACOAE120 RHACOAE141 THRA GLUCYS_copy2,22,0.36100507,0.80992222,0.168385723779447,1.26552760600546
CSND CYTK1 DHORDfum DHSKDH GART HACD22i HXAND ICDHyr KAT1 MACACI MAN1PT2 MAN6PI METGL NDPK5 PGI PGM PHETA1 PRMICI_copy1 RHACOAE120 RHACOAE141 RHACOAEP90 THRA PHET,23,0.36100507,0.80992222,0.168385723779447,1.26552760600546
ACOAD7f ACSPHAC60 CYSTS ECOAH8 ENO GART GGGABAH GLYCTO1 GPDDA4 HACD32i ICDHyr MALS MAN6PI NTPP5 PGI PHAPC50 PPK2 QUIDHy RECOAH3 RHACOAE90 RHACOAEP60 THRA,22,0.36315816,0.78350008,0.163792216592352,1.27007626666634
ANHMK ECOAH8 ENO GALUi GART HACD8i ICDHyr MAN1PT2 MAN6PI NTPP4 PAPSR PDHcr PGI PHADPC121 PHAPCT40 PPS RECOAH3 THRA TRSARr AKGDb_copy2 ADPT BPNT,22,0.36317581,0.78340857,0.163776216262862,1.27008737829276
ACSPHAC121d6 APG3PAT160 ECOAH8 ENO GDBTALDH GLYCK MAN6PI METGL PGI PGL PGM PGMT PHAPC50 PHAPCT40 PPCK RECOAH15 TPI THRD_L NDP8,19,0.37140346,0.57714464,0.100659643827766,1.31992887135946
ACOAD7f ENO GLXCL HACD11i HACD8i HCO3E KAT1 MAN6PI PAPSR2 PGI PHADPC101 PHADPCP50 PHETA1 PHETHPTOX3 RECOAH3 RHACOAEP40 3OADPCOAT,17,0.37435199,0.55944733,0.149954565487952,1.3037542436223
ACSPHAC40 CSPMDDH ENO G6PDH2r GGGABAH GLUR GLXCL GLYCTO1 HCO3E CTECOAI7 MAN6PI NDPK3 PDHa PGI PGM PHAPC50 PHAPCT40 PPCK QUIDHy RECOAH3 RHACOAE70 MAN1PT AKGDb_copy1 BDH,24,0.37246063,0.5566208,0.151188543068297,1.3045493357828
GLXCL HACD6i CTECOAI7 HXPRT MAN6PI PDHcr PGI PGK PGM PPCK PPM ALAR DABAAT2,13,0.3638181,0.54370505,0.151921743310737,1.31003857560222
ACOAD7f CYSTS DAAD DHMPTR EDA ENO FACOAE100 G5SD_copy1 GLXCL HACD1i HACD22i HACD32i ICDHyr MAN6PI PC PDHcr PGI PGM PHAP2C100 PHAPC40 PPC PPCK PTRCTA RECOAH17 RECOAH3 SSALx PRAMPC_copy2 ADK1 ALDD1,29,0.36134057,0.54000252,0.172688718568192,1.30442730264097
ACSPHAC120 DAAD ECOAH27 ECOAH37 ENO FACOAL161 GLYCK HACD32i ACACT10 MAN6PI PC PGI PGL PGM PHAPCT40 TPI AKGDb_copy2 ALATA_L,18,0.3821576,0.45111488,0.129796633640153,1.32437184242947
ACSPHAC120 ACSPHACP90 DAAD ECOAH27 ECOAH37 ENO FACOAL161 GLYCK HACD32i ACACT10 MAN6PI NTPP4 PC PDH PGI PGL PGM PHAPCT40 PPM TPI AKGDb_copy2 ALATA_L,22,0.3821576,0.45111488,0.129796633640153,1.32437184242947
ACOAD7f AP4AS FBACS GDPMANNDH GLYALDDr HACD14i NDPK1 PGI PGK ALDD2x ATHRDHr 3OADPCOAT,12,0.40935496,0.1845716,0.111160397323633,1.36336800802103
ECOAH4 GLU5K GLXCL HACD4i HACD6i HACD8i HSK MAN6PI NADHPO PDE4 PGI PGK RECOAH3 AKGDa,14,0.40887639,0.18435582,0.111246531011487,1.36352132264156
ACSPHAC120 APG3PAT160 DLMETR FBACS GDPMANNDH GLUDxi GLXCL GLYCK HACD22i HSK HXPRT ACACT13 OIVD2 PGI PGK PHAPCT40 PTRCTA ADD AKGDb_copy2 ACALD ADPT,21,0.40284029,0.18163424,0.112458562672567,1.36546239284184
ACSPHAC141 CYSTS DAAD EDA GDPMANNDH GLUR GLYK HACD22i MAN6PI PDHcr PGI PGK PGMT PHADPCP60 PPCK QUIDHy UPPRT THRD_L HMR_0180_copy2 AGMT,20,0.40066371,0.18065286,0.114243588469742,1.36572000424923
ACSPHAC141 CYSTS DAAD EDA GDPMANNDH GLUR GLYK HACD22i MAN6PI PDHcr PGI PGK PGMT PHADPCP60 PPCK QUIDHy RHACOAE90 UPPRT THRD_L HMR_0180_copy2 AGMT,21,0.40066371,0.18065286,0.114243588469742,1.36572000424923
FBA GLXCL HACD6i MAN6PI MDH MGCH MLTGY4pp NACODA PGI PGK PHADPC121 PROD2 RECOAH3 RHACOAE90 AKGDb_copy2 AKGDb_copy1 3OADPCOAT,17,0.38320905,0.17278283,0.11879082709555,1.37160308272161
ACSPHAC142 ACSPHACP80 DLYSAD GDPMANNDH GGPTRCS GPDDA4 HACD4i KAT1 ACACT13 MAK MAN6PI PGI PGK PHAPCT40 QUIDH RHACOAEP80 TPI ABUTD ADA AGMT,20,0.41860868,0.05730083,0.0223131541371765,1.41198101160301
